"id_people","id_date","id_games","word_sent","score","amount_attempts"
6,18072022,1676,"mario",0.8,2
6,18072022,1676,"abrio",0.8,3
6,18072022,1676,"agrio",1,4
6,18072022,1677,"caros",0,1
6,18072022,1677,"biden",0.4,2
6,18072022,1677,"bethe",0.8,3
6,18072022,1677,"beeth",1,4
6,18072022,1678,"aprecio",0.5714285714285714,1
6,18072022,1678,"heredia",0.5714285714285714,2
6,18072022,1678,"karelia",1,3
6,18072022,1679,"deportaciones",0.15384615384615385,1
6,18072022,1679,"termodinamico",0.9230769230769231,2
6,18072022,1679,"termodinamico",0.9230769230769231,3
6,18072022,1679,"termodinamico",0.9230769230769231,4
6,18072022,1679,"termodinamico",0.9230769230769231,5
6,18072022,1680,"parecido",0.375,1
6,18072022,1680,"mariachi",1,2
6,18072022,1681,"colinas",0.14285714285714285,1
6,18072022,1681,"trafico",0.42857142857142855,2
6,18072022,1681,"machito",1,3
6,18072022,1682,"colinas",0.2857142857142857,1
6,18072022,1682,"regulan",0.2857142857142857,2
6,18072022,1682,"puntual",1,3
6,18072022,1683,"contras",0.2857142857142857,1
6,18072022,1683,"channel",0.42857142857142855,2
6,18072022,1683,"calland",1,3
6,18072022,1684,"marido",0.16666666666666666,1
6,18072022,1684,"severa",0.5,2
6,18072022,1684,"ulcera",1,3
6,18072022,1685,"convertidas",0.36363636363636365,1
6,18072022,1685,"desterrados",1,2
6,18072022,1686,"shetland",0.375,1
6,18072022,1686,"lippmann",1,2
6,18072022,1687,"caro",0.25,1
6,18072022,1687,"tale",0.5,2
6,18072022,1687,"bake",0.5,3
6,18072022,1687,"save",0.5,4
6,18072022,1687,"Ã±ame",0.5,5
6,18072022,1688,"colinas",0.42857142857142855,1
6,18072022,1688,"conyuge",0.7142857142857143,2
6,18072022,1688,"conduce",1,3
6,18072022,1689,"recitados",0.4444444444444444,1
6,18072022,1689,"ganaderas",0.6666666666666666,2
6,18072022,1689,"duraderas",1,3
6,18072022,1690,"caro",0,1
6,18072022,1690,"side",0.25,2
6,18072022,1690,"lube",0.25,3
6,18072022,1690,"vete",0.5,4
6,18072022,1690,"knee",1,5
6,18072022,1691,"refugiados",0.2,1
6,18072022,1691,"indicativo",0.4,2
6,18072022,1691,"dominancia",1,3
6,18072022,1692,"representativos",0.3333333333333333,1
6,18072022,1692,"heidelbergensis",1,2
6,18072022,1693,"caros",0.2,1
6,18072022,1693,"pinta",0.2,2
6,18072022,1693,"belga",0.6,3
6,18072022,1693,"mella",1,4
6,18072022,1694,"recitados",0.3333333333333333,1
6,18072022,1694,"formulado",0.3333333333333333,2
6,18072022,1694,"abandonar",1,3
6,18072022,1695,"cortadas",0.375,1
6,18072022,1695,"ciclopes",0.5,2
6,18072022,1695,"clinicos",1,3
6,18072022,1696,"parecido",0.375,1
6,18072022,1696,"aplicada",1,2
6,18072022,1697,"congresistas",0.3333333333333333,1
6,18072022,1697,"instrumental",1,2
6,18072022,1698,"refugiados",0.3,1
6,18072022,1698,"duraciones",1,2
6,18072022,1699,"determinados",0.4166666666666667,1
6,18072022,1699,"provinciales",1,2
6,18072022,1700,"contenidas",0.4,1
6,18072022,1700,"berlusconi",1,2
6,18072022,1701,"parecido",0.625,1
6,18072022,1701,"patricia",1,2
6,18072022,1702,"refugiados",0.4,1
6,18072022,1702,"quimicadel",1,2
6,18072022,1703,"cortadas",0.125,1
6,18072022,1703,"melendez",1,2
6,18072022,1704,"marido",0.16666666666666666,1
6,18072022,1704,"sujeto",0.16666666666666666,2
6,18072022,1704,"bovolo",0.6666666666666666,3
6,18072022,1704,"popolo",1,4
6,18072022,1705,"recitados",0.2222222222222222,1
6,18072022,1705,"superliga",0.2222222222222222,2
6,18072022,1705,"universal",0.4444444444444444,3
6,18072022,1705,"insalubre",1,4
6,18072022,1706,"marido",0.5,1
6,18072022,1706,"sergio",0.6666666666666666,2
6,18072022,1706,"nervio",1,3
6,18072022,1707,"creia",0.4,1
6,18072022,1707,"nieta",1,2
6,18072022,1708,"colinas",0.42857142857142855,1
6,18072022,1708,"materno",0.2857142857142857,2
6,18072022,1708,"profana",1,3
6,18072022,1709,"cortadas",0.375,1
6,18072022,1709,"centavos",0.625,2
6,18072022,1709,"castaÃ±os",1,3
6,18072022,1710,"parecido",0.25,1
6,18072022,1710,"sinagoga",1,2
6,18072022,1711,"determinados",0.5,1
6,18072022,1711,"triunfadores",0.5833333333333334,2
6,18072022,1711,"traducciones",1,3
6,18072022,1712,"incondicionalmente",0.3333333333333333,1
6,18072022,1712,"neopentecostalismo",1,2
7,18072022,1713,"punto",0.4,1
7,18072022,1713,"salvo",0.4,2
7,18072022,1713,"dicho",0.2,3
7,18072022,1713,"grano",1,4
7,18072022,1714,"reducia",0.42857142857142855,1
7,18072022,1714,"policia",0.7142857142857143,2
7,18072022,1714,"noticia",1,3
7,18072022,1715,"averiguo",0.125,1
7,18072022,1715,"ocasiona",0.5,2
7,18072022,1715,"lokaiata",1,3
7,18072022,1716,"progresivamente",0.4666666666666667,1
7,18072022,1716,"protoescrituras",1,2
7,18072022,1717,"cortas",0.16666666666666666,1
7,18072022,1717,"suplir",0.3333333333333333,2
7,18072022,1717,"sangre",0.6666666666666666,3
7,18072022,1717,"sandro",1,4
7,18072022,1718,"cortas",0.3333333333333333,1
7,18072022,1718,"montes",0.6666666666666666,2
7,18072022,1718,"postes",1,3
7,18072022,1719,"migraciones",0.2727272727272727,1
7,18072022,1719,"trivialidad",0.36363636363636365,2
7,18072022,1719,"paramilitar",1,3
7,18072022,1720,"computadores",0.25,1
7,18072022,1720,"numismaticos",1,2
7,18072022,1721,"reproductivas",0.38461538461538464,1
7,18072022,1721,"desarrollados",1,2
7,18072022,1722,"cultivos",0.25,1
7,18072022,1722,"cervical",1,2
7,18072022,1723,"macedonia",0.3333333333333333,1
7,18072022,1723,"equipajes",0.6666666666666666,2
7,18072022,1723,"equivaler",1,3
7,18072022,1724,"cambio",0.3333333333333333,1
7,18072022,1724,"hauser",0.3333333333333333,2
7,18072022,1724,"varian",1,3
7,18072022,1725,"punto",0.2,1
7,18072022,1725,"rinde",0.6,2
7,18072022,1725,"final",0.4,3
7,18072022,1725,"lines",1,4
7,18072022,1726,"ciertas",0.14285714285714285,1
7,18072022,1726,"almidon",0.42857142857142855,2
7,18072022,1726,"imponga",0.42857142857142855,3
7,18072022,1726,"qazwini",0.5714285714285714,4
7,18072022,1726,"manzoni",1,5
7,18072022,1727,"computadores",0.4166666666666667,1
7,18072022,1727,"fertilizante",0.5833333333333334,2
7,18072022,1727,"militarmente",1,3
7,18072022,1728,"cultivados",0.4,1
7,18072022,1728,"terminaron",1,2
7,18072022,1729,"ciertas",0.42857142857142855,1
7,18072022,1729,"tambien",0.42857142857142855,2
7,18072022,1729,"termino",0.8571428571428571,3
7,18072022,1729,"termina",1,4
7,18072022,1730,"cambio",0.16666666666666666,1
7,18072022,1730,"vuelos",0.16666666666666666,2
7,18072022,1730,"rodaje",1,3
7,18072022,1731,"computadores",0.5,1
7,18072022,1731,"metamorfosis",1,2
7,18072022,1732,"migraciones",0.36363636363636365,1
7,18072022,1732,"judaizantes",0.36363636363636365,2
7,18072022,1732,"flavonoides",0.6363636363636364,3
7,18072022,1732,"prioridades",0.7272727272727273,4
7,18072022,1732,"sonoridades",1,5
7,18072022,1733,"avion",0.2,1
7,18072022,1733,"juego",0.4,2
7,18072022,1733,"exodo",0.6,3
7,18072022,1733,"esopo",1,4
7,18072022,1734,"cultivos",0.125,1
7,18072022,1734,"hormigon",1,2
7,18072022,1735,"cultivados",0.4,1
7,18072022,1735,"justamente",0.6,2
7,18072022,1735,"sustentaba",0.9,3
7,18072022,1735,"sustentada",1,4
7,18072022,1736,"baht",0.25,1
7,18072022,1736,"hong",0.25,2
7,18072022,1736,"zinc",0.5,3
7,18072022,1736,"dinh",1,4
7,18072022,1737,"meticulosa",0.2,1
7,18072022,1737,"ortografia",1,2
7,18072022,1738,"computadores",0.5833333333333334,1
7,18072022,1738,"planificados",0.5,2
7,18072022,1738,"incorporados",1,3
7,18072022,1739,"duracion",0.125,1
7,18072022,1739,"alaskeño",0.125,2
7,18072022,1739,"bogotazo",1,3
7,18072022,1740,"computadores",0.3333333333333333,1
7,18072022,1740,"distinciones",1,2
7,18072022,1741,"meticulosa",0.3,1
7,18072022,1741,"abriendose",0.9,2
7,18072022,1741,"habiendose",1,3
7,18072022,1742,"cultivos",0.125,1
7,18072022,1742,"designar",0.375,2
7,18072022,1742,"gymnasio",1,3
7,18072022,1743,"cultivados",0.5,1
7,18072022,1743,"impregnada",0.5,2
7,18072022,1743,"practicada",1,3
7,18072022,1744,"descubria",0.3333333333333333,1
7,18072022,1744,"contrario",1,2
7,18072022,1745,"categorizando",0.46153846153846156,1
7,18072022,1745,"subcampeonato",1,2
7,18072022,1746,"punto",0,1
7,18072022,1746,"sirve",0.2,2
7,18072022,1746,"clima",0.4,3
7,18072022,1746,"ambig",0.4,4
7,18072022,1746,"hakim",1,5
7,18072022,1747,"reducia",0.42857142857142855,1
7,18072022,1747,"antiguo",0.2857142857142857,2
7,18072022,1747,"guiadas",1,3
7,18072022,1748,"descubria",0.2222222222222222,1
7,18072022,1748,"planteado",0.4444444444444444,2
7,18072022,1748,"bombeando",1,3
7,18072022,1749,"meticulosa",0.4,1
7,18072022,1749,"expediente",0.4,2
7,18072022,1749,"fiorentino",1,3
7,18072022,1750,"cabo",0.25,1
7,18072022,1750,"tipo",0.25,2
7,18072022,1750,"ruso",0.25,3
7,18072022,1750,"dejo",0.25,4
7,18072022,1750,"logo",0.5,5
7,18072022,1751,"cultivos",0.375,6
7,18072022,1751,"mercados",0.375,7
7,18072022,1751,"tlacoyos",1,8
7,18072022,1752,"ciertas",0.42857142857142855,1
7,18072022,1752,"adultos",0.5714285714285714,2
7,18072022,1752,"exactos",1,3
7,18072022,1753,"cortas",0.16666666666666666,1
7,18072022,1753,"juntos",0.6666666666666666,2
7,18072022,1753,"lentos",0.6666666666666666,3
7,18072022,1753,"tantos",0.8333333333333334,4
7,18072022,1753,"santos",1,5
7,18072022,1754,"aprovechamiento",0.5333333333333333,1
7,18072022,1754,"suficientemente",0.4666666666666667,2
7,18072022,1754,"dialecticamente",1,3
7,18072022,1755,"cortas",0.16666666666666666,1
7,18072022,1755,"ludwig",0.16666666666666666,2
7,18072022,1755,"humber",0.5,3
7,18072022,1755,"bunker",1,4
7,18072022,1756,"cultivos",0.125,1
7,18072022,1756,"friedman",0.25,2
7,18072022,1756,"keverich",1,3
7,18072022,1757,"punto",0,1
7,18072022,1757,"sirve",0.4,2
7,18072022,1757,"larva",1,3
7,18072022,1758,"meticulosa",0.1,1
7,18072022,1758,"elaborando",0.5,2
7,18072022,1758,"aceleraron",1,3
7,18072022,1759,"ciertas",0.42857142857142855,1
7,18072022,1759,"aportan",1,2
7,18072022,1760,"cambio",0.3333333333333333,1
7,18072022,1760,"choque",0.5,2
7,18072022,1760,"crusoe",1,3
7,18072022,1761,"meticulosa",0.2,1
7,18072022,1761,"organizado",0.8,2
7,18072022,1761,"romanizado",1,3
7,18072022,1762,"cultivados",0.5,1
7,18072022,1762,"gobernados",0.5,2
7,18072022,1762,"exportados",0.9,3
7,18072022,1762,"reportados",1,4
7,18072022,1763,"punto",0.2,1
7,18072022,1763,"pesca",0.4,2
7,18072022,1763,"prima",1,3
7,18072022,1764,"ciertas",0.42857142857142855,1
7,18072022,1764,"bodegas",0.42857142857142855,2
7,18072022,1764,"maneras",0.42857142857142855,3
7,18072022,1764,"gruesas",1,4
7,18072022,1765,"descubria",0.5555555555555556,1
7,18072022,1765,"conjetura",0.4444444444444444,2
7,18072022,1765,"encuentra",1,3
7,18072022,1766,"cambridge",0.3333333333333333,1
7,18072022,1766,"bronislaw",0.4444444444444444,2
7,18072022,1766,"vislumbra",1,3
7,18072022,1767,"cuestionable",0.3333333333333333,1
7,18072022,1767,"enorgullecio",1,2
7,18072022,1768,"museografia",0.36363636363636365,1
7,18072022,1768,"coahuilense",0.36363636363636365,2
7,18072022,1768,"ubicaciones",0.7272727272727273,3
7,18072022,1768,"situaciones",0.7272727272727273,4
7,18072022,1768,"ocupaciones",0.8181818181818182,5
7,18072022,1769,"migraciones",0.45454545454545453,6
7,18072022,1769,"mandatarios",1,7
7,18072022,1770,"cambridge",0.2222222222222222,1
7,18072022,1770,"produzcan",0.4444444444444444,2
7,18072022,1770,"traductor",1,3
7,18072022,1771,"cortas",0.16666666666666666,1
7,18072022,1771,"margen",0.6666666666666666,2
7,18072022,1771,"warden",1,3
7,18072022,1772,"ciertas",0.42857142857142855,1
7,18072022,1772,"ligados",0.7142857142857143,2
7,18072022,1772,"fijados",1,3
7,18072022,1773,"descubria",0.2222222222222222,1
7,18072022,1773,"solamente",0.5555555555555556,2
7,18072022,1773,"almacenes",1,3
7,18072022,1774,"computadores",0.3333333333333333,1
7,18072022,1774,"innumerables",1,2
7,18072022,1775,"cultivos",0.25,1
7,18072022,1823,"lado",0.5,2
7,18072022,1775,"montañas",1,3
7,18072022,1776,"descubria",0.1111111111111111,1
7,18072022,1776,"formativa",0.4444444444444444,2
7,18072022,1776,"garantiza",1,3
7,18072022,1777,"migraciones",0.5454545454545454,1
7,18072022,1777,"tripulacion",0.6363636363636364,2
7,18072022,1777,"facturacion",1,3
7,18072022,1778,"computables",0.5454545454545454,1
7,18072022,1778,"comprensivo",0.9090909090909091,2
7,18072022,1778,"comprension",1,3
7,18072022,1779,"computadores",0.4166666666666667,1
7,18072022,1779,"agricultores",1,2
7,18072022,1780,"ciertas",0.2857142857142857,1
7,18072022,1780,"destino",0.42857142857142855,2
7,18072022,1780,"tension",1,3
7,18072022,1781,"cultivados",0.2,1
7,18072022,1781,"arcangeles",0.6,2
7,18072022,1781,"aceptables",1,3
7,18072022,1782,"cambridge",0.3333333333333333,1
7,18072022,1782,"changunga",1,2
7,18072022,1783,"cambio",0.3333333333333333,1
7,18072022,1783,"persia",0.6666666666666666,2
7,18072022,1783,"previa",0.8333333333333334,3
7,18072022,1783,"premia",1,4
7,18072022,1784,"duracion",0.375,1
7,18072022,1784,"poeticas",0.25,2
7,18072022,1784,"giacobbe",1,3
7,18072022,1785,"superpoblacion",0.21428571428571427,1
7,18072022,1785,"colectivamente",1,2
7,18072022,1786,"cuestionable",0.3333333333333333,1
7,18072022,1786,"superioridad",1,2
7,18072022,1787,"punto",0.4,1
7,18072022,1787,"estan",0.6,2
7,18072022,1787,"aston",1,3
7,18072022,1788,"descubria",0.3333333333333333,1
7,18072022,1788,"argumento",0.3333333333333333,2
7,18072022,1788,"ayudarles",1,3
7,18072022,1789,"ciertas",0.2857142857142857,1
7,18072022,1789,"cobrado",0.42857142857142855,2
7,18072022,1789,"carroña",1,3
7,18072022,1790,"cambio",0.5,1
7,18072022,1790,"vuelos",0.16666666666666666,2
7,18072022,1790,"opcion",0.8333333333333334,3
7,18072022,1790,"nocion",1,4
7,18072022,1791,"cambio",0.5,1
7,18072022,1791,"manejo",0.5,2
7,18072022,1791,"macizo",0.6666666666666666,3
7,18072022,1791,"magico",1,4
7,18072022,1792,"ciertas",0.42857142857142855,1
7,18072022,1792,"confiar",1,2
7,18072022,1793,"categorizando",0.46153846153846156,1
7,18072022,1793,"reivindicando",1,2
7,18072022,1794,"duracion",0.375,1
7,18072022,1794,"empiezan",0.5,2
7,18072022,1794,"viajaban",0.375,3
7,18072022,1794,"asientan",1,4
7,18072022,1795,"ciertas",0.2857142857142857,1
7,18072022,1795,"mejoran",0.2857142857142857,2
7,18072022,1795,"gradual",0.2857142857142857,3
7,18072022,1795,"excavar",0.7142857142857143,4
7,18072022,1795,"escapar",0.8571428571428571,5
7,18072022,1796,"migraciones",0.18181818181818182,6
7,18072022,1796,"totalizando",1,7
7,18072022,1797,"duracion",0.25,1
7,18072022,1797,"deposito",0.5,2
7,18072022,1797,"demolida",1,3
7,18072022,1798,"ciertas",0.2857142857142857,1
7,18072022,1798,"volumen",0.2857142857142857,2
7,18072022,1798,"bandera",0.5714285714285714,3
7,18072022,1798,"fayenza",0.5714285714285714,4
7,18072022,1798,"taberna",1,5
7,18072022,1799,"cortas",0.3333333333333333,1
7,18072022,1799,"suplir",0.16666666666666666,2
7,18072022,1799,"dyeser",0.16666666666666666,3
7,18072022,1799,"grosor",1,4
7,18072022,1800,"migraciones",0.36363636363636365,1
7,18072022,1800,"semileñosas",1,2
7,18072022,1801,"cultivos",0.375,1
7,18072022,1801,"cornetas",0.5,2
7,18072022,1801,"combates",1,3
7,18072022,1802,"descubria",0.2222222222222222,1
7,18072022,1802,"petralona",0.5555555555555556,2
7,18072022,1802,"retornaba",1,3
7,18072022,1803,"punto",0.2,1
7,18072022,1803,"tales",0.6,2
7,18072022,1803,"decir",0.2,3
7,18072022,1803,"grave",0.4,4
7,18072022,1803,"altre",1,5
7,18072022,1804,"cortas",0.3333333333333333,1
7,18072022,1804,"cumple",0.3333333333333333,2
7,18072022,1804,"cimbro",1,3
7,18072022,1805,"reducia",0.42857142857142855,1
7,18072022,1805,"exitosa",0.42857142857142855,2
7,18072022,1805,"empieza",0.5714285714285714,3
7,18072022,1805,"enemiga",1,4
7,18072022,1806,"cortas",0.5,1
7,18072022,1806,"carnes",1,2
7,18072022,1807,"punto",0.2,1
7,18072022,1807,"vista",0.6,2
7,18072022,1807,"mesta",1,3
7,18072022,1808,"ciertas",0.42857142857142855,1
7,18072022,1808,"hiberno",0.5714285714285714,2
7,18072022,1808,"dijeron",1,3
7,18072022,1809,"duracion",0.25,1
7,18072022,1809,"limpieza",0.375,2
7,18072022,1809,"wesfalia",1,3
7,18072022,1810,"cultivos",0.125,1
7,18072022,1810,"expresan",0.625,2
7,18072022,1810,"presumen",1,3
7,18072022,1811,"computables",0.2727272727272727,1
7,18072022,1811,"simplifican",1,2
7,18072022,1812,"cortas",0.5,1
7,18072022,1812,"marcos",0.8333333333333334,2
7,18072022,1812,"barcos",1,3
7,18072022,1813,"cabo",0.25,1
7,18072022,1813,"pues",0.25,2
7,18072022,1813,"ruiz",0.25,3
7,18072022,1813,"huon",1,4
7,18072022,1814,"migraciones",0.2727272727272727,1
7,18072022,1814,"turbulencia",0.5454545454545454,2
7,18072022,1814,"reverenciar",1,3
7,18072022,1815,"cultivados",0.1,1
7,18072022,1815,"renombrada",0.5,2
7,18072022,1815,"bombardero",1,3
7,18072022,1816,"cabo",0.25,1
7,18072022,1816,"zona",0.5,2
7,18072022,1816,"toda",0.75,3
7,18072022,1816,"toma",0.75,4
7,18072022,1816,"tora",1,5
7,18072022,1817,"museografia",0.2727272727272727,1
7,18072022,1817,"vocabulario",1,2
7,18072022,1818,"cortas",0.3333333333333333,1
7,18072022,1818,"norvig",0.3333333333333333,2
7,18072022,1818,"gordon",1,3
7,18072022,1819,"cortas",0.16666666666666666,1
7,18072022,1819,"ludwig",0.16666666666666666,2
7,18072022,1819,"frente",0.3333333333333333,3
7,18072022,1819,"vender",0.8333333333333334,4
7,18072022,1819,"tender",1,5
7,18072022,1820,"descubria",0.2222222222222222,1
7,18072022,1820,"militares",0.5555555555555556,2
7,18072022,1820,"invasores",1,3
7,18072022,1821,"meticulosa",0.2,1
7,18072022,1821,"organizada",0.9,2
7,18072022,1821,"organizaba",1,3
7,18072022,1822,"migraciones",0.45454545454545453,1
7,18072022,1822,"monoliteros",1,2
7,18072022,1823,"cabo",0.5,1
7,18072022,1823,"ramo",0.5,2
7,18072022,1823,"mano",0.75,3
7,18072022,1823,"mayo",0.75,4
7,18072022,1824,"macedonia",0.3333333333333333,5
7,18072022,1824,"superaria",1,6
7,18072022,1825,"punto",0.2,1
7,18072022,1825,"tales",0.6,2
7,18072022,1825,"times",1,3
7,18072022,1826,"computadores",0.25,1
7,18072022,1826,"historicidad",0.5833333333333334,2
7,18072022,1826,"hidrostatica",1,3
7,18072022,1827,"averiguo",0.375,1
7,18072022,1827,"inaugura",1,2
7,18072022,1828,"cultivos",0.25,1
7,18072022,1828,"manfredo",0.625,2
7,18072022,1828,"marchado",1,3
7,18072022,1829,"ciertas",0.2857142857142857,1
7,18072022,1829,"mantuvo",0.42857142857142855,2
7,18072022,1829,"montoya",0.7142857142857143,3
7,18072022,1829,"montaña",0.8571428571428571,4
7,18072022,1829,"montada",1,5
7,18072022,1830,"avion",0.4,1
7,18072022,1830,"juego",0.2,2
7,18072022,1830,"libio",0.4,3
7,18072022,1830,"socio",0.6,4
7,18072022,1830,"tokio",0.6,5
7,18072022,1831,"cambio",0.5,6
7,18072022,1831,"asunto",0.3333333333333333,7
7,18072022,1831,"eslavo",0.6666666666666666,8
7,18072022,1831,"escaño",1,9
7,18072022,1832,"cambio",0.3333333333333333,1
7,18072022,1832,"seguro",0.5,2
7,18072022,1832,"sujeto",0.6666666666666666,3
7,18072022,1832,"suceso",1,4
7,18072022,1833,"descubria",0.3333333333333333,1
7,18072022,1833,"metalicos",0.5555555555555556,2
7,18072022,1833,"mexicanas",1,3
7,18072022,1834,"punto",0.4,1
7,18072022,1834,"poder",0.6,2
7,18072022,1834,"posen",1,3
7,18072022,1835,"cultivos",0.125,1
7,18072022,1835,"fomentar",0.25,2
7,18072022,1835,"desperto",1,3
7,18072022,1836,"cambio",0.16666666666666666,1
7,18072022,1836,"seguir",0.16666666666666666,2
7,18072022,1836,"nizein",0.3333333333333333,3
7,18072022,1836,"willie",1,4
7,18072022,1837,"punto",0.2,1
7,18072022,1837,"lagos",0.6,2
7,18072022,1837,"ricos",0.6,3
7,18072022,1837,"hijos",0.6,4
7,18072022,1837,"vikos",0.6,5
7,18072022,1838,"ciertas",0.2857142857142857,6
7,18072022,1838,"dibujos",0.42857142857142855,7
7,18072022,1838,"filipos",0.7142857142857143,8
7,18072022,1838,"filosos",1,9
7,18072022,1839,"migraciones",0.45454545454545453,1
7,18072022,1839,"bronquiales",0.5454545454545454,2
7,18072022,1839,"conciliares",1,3
7,18072022,1840,"computables",0.18181818181818182,1
7,18072022,1840,"restringido",0.36363636363636365,2
7,18072022,1840,"yellowstone",1,3
7,18072022,1841,"cambio",0.3333333333333333,1
7,18072022,1841,"vuelos",0.16666666666666666,2
7,18072022,1841,"rodaje",0.5,3
7,18072022,1841,"moneda",1,4
7,18072022,1842,"computables",0.2727272727272727,1
7,18072022,1842,"manuscritos",1,2
7,18072022,1843,"cambio",0.16666666666666666,1
7,18072022,1843,"seguro",0.3333333333333333,2
7,18072022,1843,"heredo",0.5,3
7,18072022,1843,"revelo",0.6666666666666666,4
7,18072022,1843,"relevo",1,5
7,18072022,1844,"cabo",0.5,1
7,18072022,1844,"zona",0.5,2
7,18072022,1844,"toda",0.5,3
7,18072022,1844,"sola",0.5,4
7,18072022,1844,"roma",0.5,5
7,18072022,1845,"cultivados",0.2,6
7,18072022,1845,"bellamente",1,7
7,18072022,1846,"punto",0.2,1
7,18072022,1846,"lagos",0.4,2
7,18072022,1846,"demas",0.4,3
7,18072022,1846,"hojas",0.6,4
7,18072022,1846,"rocas",0.6,5
7,18072022,1847,"cultivados",0.5,6
7,18072022,1847,"criminales",0.7,7
7,18072022,1847,"clericales",1,8
7,18072022,1848,"descubria",0.1111111111111111,1
7,18072022,1848,"significo",0.4444444444444444,2
7,18072022,1848,"politicos",1,3
7,18072022,1849,"computadores",0.5,1
7,18072022,1849,"peninsulares",1,2
7,18072022,1850,"superpoblacion",0.14285714285714285,1
7,18072022,1850,"compatibilidad",0.8571428571428571,2
7,18072022,1850,"comparabilidad",1,3
7,18072022,1851,"computadores",0.25,1
7,18072022,1851,"planificadas",0.25,2
7,18072022,1851,"dependencias",1,3
7,18072022,1852,"cabo",0.25,1
7,18072022,1852,"tipo",0.25,2
7,18072022,1852,"ruso",0.5,3
7,18072022,1852,"dejo",0.5,4
7,18072022,1852,"ergo",1,5
7,18072022,1853,"cultivos",0.5,1
7,18072022,1853,"cantigas",1,2
7,18072022,1854,"reducia",0.14285714285714285,1
7,18072022,1854,"otomana",0.5714285714285714,2
7,18072022,1854,"ayatana",1,3
7,18072022,1855,"categorizando",0.23076923076923078,1
7,18072022,1855,"ortogonalidad",1,2
7,18072022,1856,"ciertas",0.42857142857142855,1
7,18072022,1856,"douglas",0.42857142857142855,2
7,18072022,1856,"amplias",0.7142857142857143,3
7,18072022,1856,"validas",0.8571428571428571,4
7,18072022,1856,"salidas",1,5
7,18072022,1857,"computadores",0.5,1
7,18072022,1857,"delgadisimos",0.5833333333333334,2
7,18072022,1857,"desempleados",1,3
7,18072022,1858,"duracion",0.5,1
7,18072022,1858,"parecido",1,2
7,18072022,1859,"cortas",0.3333333333333333,1
7,18072022,1859,"margen",0.3333333333333333,2
7,18072022,1859,"gerald",1,3
7,18072022,1860,"computadores",0.3333333333333333,1
7,18072022,1860,"rastafarismo",1,2
7,18072022,1861,"cultivos",0.125,1
7,18072022,1861,"llegaron",0.5,2
7,18072022,1861,"focillon",1,3
7,18072022,1862,"descubria",0.2222222222222222,1
7,18072022,1862,"agronomos",0.3333333333333333,2
7,18072022,1862,"zoroastro",1,3
7,18072022,1863,"cambio",0.16666666666666666,1
7,18072022,1863,"siguen",0.16666666666666666,2
7,18072022,1863,"elites",1,3
7,18072022,1864,"computadores",0.16666666666666666,1
7,18072022,1864,"reproduccion",1,2
7,18072022,1865,"descubria",0.4444444444444444,1
7,18072022,1865,"montañosa",0.4444444444444444,2
7,18072022,1865,"asombrosa",1,3
7,18072022,1866,"descubria",0.2222222222222222,1
7,18072022,1866,"reflexion",0.4444444444444444,2
7,18072022,1866,"recibimos",1,3
7,18072022,1867,"categorizando",0.38461538461538464,1
7,18072022,1867,"esparcimiento",0.6923076923076923,2
7,18072022,1867,"derrocamiento",1,3
7,18072022,1868,"cabo",0.25,1
7,18072022,1868,"pues",0,2
7,18072022,1868,"agri",0.5,3
7,18072022,1868,"alma",0.75,4
7,18072022,1868,"afan",0.5,5
7,18072022,1869,"migraciones",0.45454545454545453,6
7,18072022,1869,"judaizantes",0.5454545454545454,7
7,18072022,1869,"ambientales",1,8
7,18072022,1870,"cabo",0.25,1
7,18072022,1870,"pues",0,2
7,18072022,1870,"agri",0.5,3
7,18072022,1870,"vida",0.5,4
7,18072022,1870,"irma",0.5,5
7,18072022,1871,"humboldt",0.125,6
7,18072022,1871,"vryzakis",0.125,7
7,18072022,1871,"kentucky",1,8
7,18072022,1872,"duracion",0.125,1
7,18072022,1872,"pequeños",0.625,2
7,18072022,1872,"opuestos",1,3
7,18072022,1873,"descubria",0.2222222222222222,1
7,18072022,1873,"solamente",0.2222222222222222,2
7,18072022,1873,"empezamos",1,3
7,18072022,1874,"descubria",0.2222222222222222,1
7,18072022,1874,"expulsion",0.2222222222222222,2
7,18072022,1874,"juveniles",1,3
7,18072022,1875,"cortas",0.16666666666666666,1
7,18072022,1875,"mentis",0.16666666666666666,2
7,18072022,1875,"fustes",1,3
7,18072022,1876,"categorizando",0.5384615384615384,1
7,18072022,1876,"colaboradores",1,2
7,18072022,1877,"transcripciones",0.26666666666666666,1
7,18072022,1877,"imprescindibles",1,2
7,18072022,1878,"ciertas",0.7142857142857143,1
7,18072022,1878,"figuras",0.5714285714285714,2
7,18072022,1878,"mineras",0.7142857142857143,3
7,18072022,1878,"riberas",1,4
7,18072022,1879,"meticulosa",0.3,1
7,18072022,1879,"realizando",0.7,2
7,18072022,1879,"revalorizo",1,3
7,18072022,1880,"ciertas",0.2857142857142857,1
7,18072022,1880,"volumen",0.2857142857142857,2
7,18072022,1880,"repente",1,3
7,18072022,1881,"cambio",0.3333333333333333,1
7,18072022,1881,"siguen",0.5,2
7,18072022,1881,"recien",1,3
7,18072022,1882,"cultivos",0.375,1
7,18072022,1882,"hangares",0.25,2
7,18072022,1882,"llevadas",1,3
7,18072022,1883,"duracion",0.125,1
7,18072022,1883,"objetivo",0.375,2
